"filename", "language", "Markdown", "JSON with Comments", "Skill", "JSON", "Ignore", "YAML", "Python", "CSV", "Log", "TypeScript", "TypeScript JSX", "PowerShell", "Shell Script", "MS SQL", "Docker", "JavaScript", "PostCSS", "JavaScript JSX", "XML", "comment", "blank", "total"
"c:\Users\dell\Documents\ScholarX\V2\web\legacy\Home\components\ServicesSection\ServicesSection.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 0, 8, 7, 78
"c:\Users\dell\Documents\ScholarX\V2\web\legacy\Home\components\ServicesSection\ServicesSection.module.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 152, 0, 0, 6, 28, 186
"c:\Users\dell\Documents\ScholarX\V2\web\legacy\Home\components\Services\Services.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 136, 0, 0, 2, 15, 153
"c:\Users\dell\Documents\ScholarX\V2\web\legacy\Home\components\Services\Services.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 0, 1, 9, 62
"c:\Users\dell\Documents\ScholarX\V2\web\legacy\Home\components\index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 3, 2, 10
"c:\Users\dell\Documents\ScholarX\V2\web\legacy\Home\components\shared\ServiceCard.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 4, 7, 54
"c:\Users\dell\Documents\ScholarX\V2\web\legacy\Home\components\shared\ServiceCard.module.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 145, 0, 0, 6, 22, 173
"c:\Users\dell\Documents\ScholarX\V2\web\legacy\Home\components\shared\StatCard.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 0, 5, 17, 117
"c:\Users\dell\Documents\ScholarX\V2\web\legacy\Home\components\shared\StatCard.module.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 152, 0, 0, 5, 23, 180
"c:\Users\dell\Documents\ScholarX\V2\web\legacy\Home\components\shared\index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 3, 2, 7
"c:\Users\dell\Documents\ScholarX\V2\web\legacy\Home\constants\index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 175, 0, 0, 0, 12, 14, 201
"c:\Users\dell\Documents\ScholarX\V2\web\legacy\Home\index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 3, 2, 7
"c:\Users\dell\Documents\ScholarX\V2\web\next.config.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 52
"c:\Users\dell\Documents\ScholarX\V2\web\opencode.json", "JSON", 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 37
"c:\Users\dell\Documents\ScholarX\V2\web\package.json", "JSON", 0, 0, 0, 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 119
"c:\Users\dell\Documents\ScholarX\V2\web\pnpm-lock.yaml", "YAML", 0, 0, 0, 0, 0, 11241, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2629, 13870
"c:\Users\dell\Documents\ScholarX\V2\web\postcss.config.mjs", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 2, 8
"c:\Users\dell\Documents\ScholarX\V2\web\public\31.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 4
"c:\Users\dell\Documents\ScholarX\V2\web\public\AI_Robot_03_3d 1.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 1, 10
"c:\Users\dell\Documents\ScholarX\V2\web\public\Bot_Logo.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 1, 10
"c:\Users\dell\Documents\ScholarX\V2\web\public\ExclaminationMarkVector.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 4
"c:\Users\dell\Documents\ScholarX\V2\web\public\ScholarX-Logo-Icon-Blue_ScholarX.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 12
"c:\Users\dell\Documents\ScholarX\V2\web\public\ScholarX-Logo-Icon-White-Blue-BG_ScholarX.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 2, 20
"c:\Users\dell\Documents\ScholarX\V2\web\public\assets\noise.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 1, 9
"c:\Users\dell\Documents\ScholarX\V2\web\public\certificate-template.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1
"c:\Users\dell\Documents\ScholarX\V2\web\public\courses-hero-10k_students.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 1, 10
"c:\Users\dell\Documents\ScholarX\V2\web\public\courses-hero-birds.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 1, 10
"c:\Users\dell\Documents\ScholarX\V2\web\public\file.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1
"c:\Users\dell\Documents\ScholarX\V2\web\public\globe.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1
"c:\Users\dell\Documents\ScholarX\V2\web\public\next.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1
"c:\Users\dell\Documents\ScholarX\V2\web\public\thumb-2-1.4b9d026878e55263d488.png.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 1, 10
"c:\Users\dell\Documents\ScholarX\V2\web\public\thumb-2-2.ff7e4b702e36c420d1e4.png.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 1, 10
"c:\Users\dell\Documents\ScholarX\V2\web\public\vercel.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1
"c:\Users\dell\Documents\ScholarX\V2\web\public\vite.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1
"c:\Users\dell\Documents\ScholarX\V2\web\public\window.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1
"c:\Users\dell\Documents\ScholarX\V2\web\scripts\backfill-usernames.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 20, 112
"c:\Users\dell\Documents\ScholarX\V2\web\scripts\baseline-drizzle-migrations.mjs", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 140, 0, 0, 0, 0, 28, 168
"c:\Users\dell\Documents\ScholarX\V2\web\scripts\convert-course-userids.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 1, 8, 61
"c:\Users\dell\Documents\ScholarX\V2\web\scripts\fix-auth-schema.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 5, 9, 52
"c:\Users\dell\Documents\ScholarX\V2\web\scripts\fix-course-user-fks-now.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 1, 6, 46
"c:\Users\dell\Documents\ScholarX\V2\web\scripts\inspect-constraints.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 1, 5, 49
"c:\Users\dell\Documents\ScholarX\V2\web\scripts\inspect-db.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 1, 8, 61
"c:\Users\dell\Documents\ScholarX\V2\web\scripts\migrations\001_add_profile_columns.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 4, 4, 26
"c:\Users\dell\Documents\ScholarX\V2\web\scripts\migrations\001_rollback.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 1, 1, 12
"c:\Users\dell\Documents\ScholarX\V2\web\scripts\migrations\002_rollback.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 3
"c:\Users\dell\Documents\ScholarX\V2\web\scripts\migrations\002_set_username_not_null.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3, 1, 5
"c:\Users\dell\Documents\ScholarX\V2\web\scripts\seed-lessons.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 57
"c:\Users\dell\Documents\ScholarX\V2\web\scripts\server-error-logger.cjs", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 94, 0, 0, 0, 4, 18, 116
"c:\Users\dell\Documents\ScholarX\V2\web\scripts\set-first-admin.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 1, 9, 50
"c:\Users\dell\Documents\ScholarX\V2\web\scripts\test-insert-subscription.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 1, 3, 30
"c:\Users\dell\Documents\ScholarX\V2\web\sentry.edge.config.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 15
"c:\Users\dell\Documents\ScholarX\V2\web\sentry.server.config.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 17
"c:\Users\dell\Documents\ScholarX\V2\web\specs\001-premium-lesson-ui\checklists\requirements.md", "Markdown", 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 57
"c:\Users\dell\Documents\ScholarX\V2\web\specs\001-premium-lesson-ui\data-model.md", "Markdown", 164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 206
"c:\Users\dell\Documents\ScholarX\V2\web\specs\001-premium-lesson-ui\plan.md", "Markdown", 358, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 474
"c:\Users\dell\Documents\ScholarX\V2\web\specs\001-premium-lesson-ui\quickstart.md", "Markdown", 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 69
"c:\Users\dell\Documents\ScholarX\V2\web\specs\001-premium-lesson-ui\research.md", "Markdown", 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 149
"c:\Users\dell\Documents\ScholarX\V2\web\specs\001-premium-lesson-ui\spec.md", "Markdown", 144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 215
"c:\Users\dell\Documents\ScholarX\V2\web\specs\001-premium-lesson-ui\tasks.md", "Markdown", 134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 205
"c:\Users\dell\Documents\ScholarX\V2\web\specs\002-home-page-ui\checklists\requirements.md", "Markdown", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 35
"c:\Users\dell\Documents\ScholarX\V2\web\specs\002-home-page-ui\contracts\home-page-contract.md", "Markdown", 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 168
"c:\Users\dell\Documents\ScholarX\V2\web\specs\002-home-page-ui\data-model.md", "Markdown", 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 161
"c:\Users\dell\Documents\ScholarX\V2\web\specs\002-home-page-ui\plan.md", "Markdown", 224, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 300
"c:\Users\dell\Documents\ScholarX\V2\web\specs\002-home-page-ui\quickstart.md", "Markdown", 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 48
"c:\Users\dell\Documents\ScholarX\V2\web\specs\002-home-page-ui\research.md", "Markdown", 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 138
"c:\Users\dell\Documents\ScholarX\V2\web\specs\002-home-page-ui\spec.md", "Markdown", 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 99
"c:\Users\dell\Documents\ScholarX\V2\web\specs\002-home-page-ui\tasks.md", "Markdown", 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 73
"c:\Users\dell\Documents\ScholarX\V2\web\specs\003-admin-dashboard\plan.md", "Markdown", 894, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 155, 1049
"c:\Users\dell\Documents\ScholarX\V2\web\specs\004-profile-feature\plan.md", "Markdown", 1648, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 327, 1975
"c:\Users\dell\Documents\ScholarX\V2\web\specs\005-opportunity-share-url\plan.md", "Markdown", 611, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 134, 745
"c:\Users\dell\Documents\ScholarX\V2\web\specs\005-opportunity-share-url\spec.md", "Markdown", 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 83
"c:\Users\dell\Documents\ScholarX\V2\web\specs\006-ai-loading-states\plan.md", "Markdown", 1176, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 219, 1395
"c:\Users\dell\Documents\ScholarX\V2\web\specs\006-ai-loading-states\spec.md", "Markdown", 307, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 89, 396
"c:\Users\dell\Documents\ScholarX\V2\web\specs\007-course-completion-state\plan.md", "Markdown", 978, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 292, 1270
"c:\Users\dell\Documents\ScholarX\V2\web\specs\007-course-completion-state\spec.md", "Markdown", 154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 232
"c:\Users\dell\Documents\ScholarX\V2\web\specs\008-certificate-pdf-pipeline\plan.md", "Markdown", 971, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 341, 1312
"c:\Users\dell\Documents\ScholarX\V2\web\specs\008-certificate-pdf-pipeline\spec.md", "Markdown", 705, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 249, 954
"c:\Users\dell\Documents\ScholarX\V2\web\specs\009-course-application-form\checklists\requirements.md", "Markdown", 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 36
"c:\Users\dell\Documents\ScholarX\V2\web\specs\009-course-application-form\contracts\course-application-api.md", "Markdown", 190, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 230
"c:\Users\dell\Documents\ScholarX\V2\web\specs\009-course-application-form\contracts\course-application-ui.md", "Markdown", 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 68
"c:\Users\dell\Documents\ScholarX\V2\web\specs\009-course-application-form\data-model.md", "Markdown", 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 126
"c:\Users\dell\Documents\ScholarX\V2\web\specs\009-course-application-form\plan.md", "Markdown", 378, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 126, 504
"c:\Users\dell\Documents\ScholarX\V2\web\specs\009-course-application-form\quickstart.md", "Markdown", 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 87
"c:\Users\dell\Documents\ScholarX\V2\web\specs\009-course-application-form\research.md", "Markdown", 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 133
"c:\Users\dell\Documents\ScholarX\V2\web\specs\009-course-application-form\spec.md", "Markdown", 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 156
"c:\Users\dell\Documents\ScholarX\V2\web\specs\009-course-application-form\tasks.md", "Markdown", 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 197
"c:\Users\dell\Documents\ScholarX\V2\web\src\actions\course.actions.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 201
"c:\Users\dell\Documents\ScholarX\V2\web\src\actions\profile.actions.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 220, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 260
"c:\Users\dell\Documents\ScholarX\V2\web\src\actions\public-profile.actions.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 46
"c:\Users\dell\Documents\ScholarX\V2\web\src\actions\user.actions.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 8, 58
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\(platform)\certificates\[certificateNumber]\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 189, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 213
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\(platform)\courses\[slug]\_components\course-curriculum.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 113
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\(platform)\courses\[slug]\_components\course-hero.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 184, 0, 0, 0, 0, 0, 0, 0, 0, 8, 17, 209
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\(platform)\courses\[slug]\_components\course-instructor.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 70
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\(platform)\courses\[slug]\_components\course-sticky-cta.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 102
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\(platform)\courses\[slug]\lessons\[lessonId]\_components\course-completion-celebration.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 243, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 257
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\(platform)\courses\[slug]\lessons\[lessonId]\_components\focus-mode-controls.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 13, 9, 77
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\(platform)\courses\[slug]\lessons\[lessonId]\_components\focus-toggle-floating.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0, 0, 5, 14, 121
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\(platform)\courses\[slug]\lessons\[lessonId]\_components\heatmap-timeline.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 11, 7, 66
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\(platform)\courses\[slug]\lessons\[lessonId]\_components\lesson-client-bridge.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 290, 0, 0, 0, 0, 0, 0, 0, 0, 21, 33, 344
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\(platform)\courses\[slug]\lessons\[lessonId]\_components\lesson-header.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 9, 12, 121
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\(platform)\courses\[slug]\lessons\[lessonId]\_components\lesson-layout-shell.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 8, 12, 98
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\(platform)\courses\[slug]\lessons\[lessonId]\_components\lesson-meta.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 362, 0, 0, 0, 0, 0, 0, 0, 0, 15, 23, 400
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\(platform)\courses\[slug]\lessons\[lessonId]\_components\lesson-sidebar.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 214, 0, 0, 0, 0, 0, 0, 0, 0, 11, 18, 243
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\(platform)\courses\[slug]\lessons\[lessonId]\_components\lesson-tabs.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 250, 0, 0, 0, 0, 0, 0, 0, 0, 21, 20, 291
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\(platform)\courses\[slug]\lessons\[lessonId]\_components\mobile-curriculum-trigger.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 22
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\(platform)\courses\[slug]\lessons\[lessonId]\_components\notes-panel-overlay.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 0, 0, 15, 10, 225
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\(platform)\courses\[slug]\lessons\[lessonId]\_components\quality-selector.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 160
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\(platform)\courses\[slug]\lessons\[lessonId]\_components\resources-bottom-sheet.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 94, 0, 0, 0, 0, 0, 0, 0, 0, 9, 10, 113
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\(platform)\courses\[slug]\lessons\[lessonId]\_components\resume-prompt-banner.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 13, 11, 103
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\(platform)\courses\[slug]\lessons\[lessonId]\_components\video-player.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 167, 0, 0, 0, 0, 0, 0, 0, 0, 5, 20, 192
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\(platform)\courses\[slug]\lessons\[lessonId]\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 119, 0, 0, 0, 0, 0, 0, 0, 0, 14, 17, 150
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\(platform)\courses\[slug]\lessons\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 28
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\(platform)\courses\[slug]\loading.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 4, 7, 45
"c:\Users\dell\Documents\ScholarX\V2\web\src\app\(platform)\courses\[slug]\not-found.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 37
